,Date,R/Revenue/Thousand Dollars,R/Sales/Megawatthours,R/Customers/Count,R/Price/Cents/kWh,C/Revenue/Thousand Dollars,C/Sales/Megawatthours,C/Customers/Count,C/Price/Cents/kWh,I/Revenue/Thousand Dollars,I/Sales/Megawatthours,I/Customers/Count,I/Price/Cents/kWh,T/Revenue/Thousand Dollars,T/Sales/Megawatthours,T/Customers/Count,T/Price/Cents/kWh,O/Revenue/Thousand Dollars,O/Sales/Megawatthours,O/Customers/Count,O/Price/Cents/kWh,T/Revenue/Thousand Dollars.1,T/Sales/Megawatthours.1,T/Customers/Count.1,TPrice/Cents/kWh,State,Data Status
4008,1996-07-28,36657.0,263055.0,,13.94,32696.0,284122.0,,11.51,18849.0,214361.0,,8.79,,,,,893.0,9289.0,,9.61,89095.0,770827.0,,11.56,NH,Final
4009,1996-07-28,282634.0,2229115.0,,12.68,298841.0,2807745.0,,10.64,97791.0,1175062.0,,8.32,,,,,7746.0,35869.0,,21.6,687012.0,6247791.0,,11.0,NJ,Final
4010,1996-07-28,36498.0,410052.0,,8.9,41219.0,538111.0,,7.66,22871.0,510504.0,,4.48,,,,,9469.0,158775.0,,5.96,110057.0,1617442.0,,6.8,NM,Final
4011,1996-07-28,66685.0,1019224.0,,6.54,35486.0,554365.0,,6.4,50556.0,840036.0,,6.02,,,,,3384.0,67673.0,,5.0,156111.0,2481298.0,,6.29,NV,Final
4012,1996-07-28,508728.0,3467672.0,,14.67,663381.0,4818712.0,,13.77,126835.0,2189423.0,,5.79,,,,,104212.0,1053777.0,,9.89,1403156.0,11529584.0,,12.17,NY,Final
4013,1996-07-28,368574.0,3978827.0,,9.26,252555.0,3328475.0,,7.59,255019.0,5967011.0,,4.27,,,,,22847.0,383561.0,,5.96,898995.0,13657874.0,,6.58,OH,Final
4014,1996-07-28,165168.0,2249934.0,,7.34,80649.0,1172647.0,,6.88,44988.0,1015727.0,,4.43,,,,,14003.0,211048.0,,6.63,304808.0,4649356.0,,6.56,OK,Final
4015,1996-07-28,63071.0,1126564.0,,5.6,57158.0,1126207.0,,5.08,52103.0,1590607.0,,3.28,,,,,3319.0,54124.0,,6.13,175651.0,3897502.0,,4.51,OR,Final
4016,1996-07-28,387618.0,3617596.0,,10.71,260695.0,3084976.0,,8.45,245257.0,4180502.0,,5.87,,,,,9837.0,67153.0,,14.65,903407.0,10950227.0,,8.25,PA,Final
4017,1996-07-28,27288.0,201042.0,,13.57,23896.0,230711.0,,10.36,9829.0,111502.0,,8.82,,,,,1668.0,12748.0,,13.08,62681.0,556003.0,,11.27,RI,Final
4018,1996-07-28,178957.0,2349350.0,,7.62,91565.0,1393096.0,,6.57,105910.0,2541090.0,,4.17,,,,,4731.0,83176.0,,5.69,381163.0,6366712.0,,5.99,SC,Final
4019,1996-07-28,20222.0,273640.0,,7.39,13092.0,194537.0,,6.73,7325.0,160754.0,,4.56,,,,,1512.0,31606.0,,4.78,42151.0,660537.0,,6.38,SD,Final
4020,1996-07-28,201355.0,3458856.0,,5.82,35285.0,548568.0,,6.43,185006.0,4112678.0,,4.5,,,,,6202.0,74105.0,,8.37,427848.0,8194207.0,,5.22,TN,Final
4021,1996-07-28,994727.0,12011539.0,,8.28,460106.0,7113560.0,,6.47,344888.0,8459148.0,,4.08,,,,,75077.0,1201065.0,,6.25,1874798.0,28785312.0,,6.51,TX,Final
4022,1996-07-28,37163.0,535872.0,,6.94,34528.0,599707.0,,5.76,26526.0,671704.0,,3.95,,,,,3466.0,77421.0,,4.48,101683.0,1884704.0,,5.4,UT,Final
4023,1996-07-28,260277.0,3132555.0,,8.31,134413.0,2279575.0,,5.9,63960.0,1598630.0,,4.0,,,,,40709.0,812468.0,,5.01,499359.0,7823228.0,,6.38,VA,Final
4024,1996-07-28,15415.0,148318.0,,10.39,12788.0,139283.0,,9.18,9156.0,128231.0,,7.14,,,,,504.0,3675.0,,13.71,37863.0,419507.0,,9.03,VT,Final
4025,1996-07-28,94810.0,1928430.0,,4.92,78354.0,1699312.0,,4.61,67357.0,2466778.0,,2.73,,,,,10304.0,280070.0,,3.68,250826.0,6374591.0,,3.93,WA,Final
4026,1996-07-28,104449.0,1536967.0,,6.8,77186.0,1381896.0,,5.59,74702.0,2019182.0,,3.7,,,,,3932.0,52560.0,,7.48,260269.0,4990605.0,,5.22,WI,Final
4027,1996-07-28,47484.0,735821.0,,6.45,29377.0,526860.0,,5.58,33473.0,844185.0,,3.97,,,,,711.0,6843.0,,10.39,111045.0,2113709.0,,5.25,WV,Final
4028,1996-07-28,8543.0,134553.0,,6.35,10044.0,200275.0,,5.02,19751.0,565119.0,,3.5,,,,,591.0,5569.0,,10.61,38929.0,905516.0,,4.3,WY,Final
4029,1996-08-28,13939.0,119159.0,,11.7,17211.0,180261.0,,9.55,4206.0,50201.0,,8.38,,,,,1703.0,10856.0,,15.69,37059.0,360477.0,,10.28,AK,Final
4030,1996-08-28,184524.0,2673320.0,,6.9,85323.0,1281846.0,,6.66,124201.0,2903311.0,,4.28,,,,,3737.0,51635.0,,7.24,397785.0,6910113.0,,5.76,AL,Final
4031,1996-08-28,120763.0,1461375.0,,8.26,54507.0,773245.0,,7.05,69779.0,1371090.0,,5.09,,,,,4482.0,67846.0,,6.61,249530.0,3673556.0,,6.79,AR,Final
4032,1996-08-28,232765.0,2509056.0,,9.28,148221.0,1780643.0,,8.32,66473.0,1176656.0,,5.65,,,,,14263.0,240926.0,,5.92,461722.0,5707281.0,,8.09,AZ,Final
4033,1996-08-28,859433.0,7236657.0,,11.88,891138.0,8150735.0,,10.93,375577.0,4483877.0,,8.38,,,,,28904.0,390264.0,,7.41,2155052.0,20261533.0,,10.64,CA,Final
4034,1996-08-28,76177.0,1001415.0,,7.61,75839.0,1306700.0,,5.8,38437.0,893782.0,,4.3,,,,,7216.0,93508.0,,7.72,197669.0,3295405.0,,6.0,CO,Final
4035,1996-08-28,113171.0,902685.0,,12.54,109758.0,1039557.0,,10.56,43933.0,566071.0,,7.76,,,,,4458.0,31071.0,,14.35,271320.0,2539384.0,,10.68,CT,Final
4036,1996-08-28,13617.0,147503.0,,9.23,73076.0,799048.0,,9.15,1198.0,20757.0,,5.77,,,,,2411.0,35928.0,,6.71,90302.0,1003236.0,,9.0,DC,Final
4037,1996-08-28,28415.0,287410.0,,9.89,19626.0,259399.0,,7.57,14604.0,306890.0,,4.76,,,,,587.0,4773.0,,12.3,63232.0,858472.0,,7.37,DE,Final
4038,1996-08-28,748490.0,9422454.0,,7.94,380447.0,5846366.0,,6.51,77114.0,1490094.0,,5.18,,,,,33334.0,500578.0,,6.66,1239385.0,17259492.0,,7.18,FL,Final
4039,1996-08-28,358410.0,4136448.0,,8.66,201677.0,2884808.0,,6.99,134544.0,3081069.0,,4.37,,,,,9931.0,110510.0,,8.99,704562.0,10212835.0,,6.9,GA,Final
4040,1996-08-28,33592.0,234619.0,,14.32,32434.0,249954.0,,12.98,35450.0,351731.0,,10.08,,,,,647.0,4929.0,,13.13,102123.0,841233.0,,12.14,HI,Final
4041,1996-08-28,99285.0,1116459.0,,8.89,50230.0,686127.0,,7.32,61143.0,1352197.0,,4.52,,,,,8188.0,128757.0,,6.36,218846.0,3283540.0,,6.66,IA,Final
4042,1996-08-28,22400.0,426896.0,,5.25,27089.0,662937.0,,4.09,24140.0,821964.0,,2.94,,,,,1822.0,41596.0,,4.38,75451.0,1953393.0,,3.86,ID,Final
4043,1996-08-28,400613.0,3553672.0,,11.27,302399.0,3417733.0,,8.85,216220.0,3550301.0,,6.09,,,,,54393.0,723738.0,,7.52,973626.0,11245444.0,,8.66,IL,Final
4044,1996-08-28,172266.0,2524433.0,,6.82,105226.0,1777677.0,,5.92,150751.0,3900209.0,,3.87,,,,,4191.0,45138.0,,9.28,432434.0,8247457.0,,5.24,IN,Final
4045,1996-08-28,101195.0,1176001.0,,8.61,77783.0,1120322.0,,6.94,37390.0,841811.0,,4.44,,,,,3491.0,29479.0,,11.84,219859.0,3167613.0,,6.94,KS,Final
4046,1996-08-28,122898.0,2054080.0,,5.98,56030.0,1046654.0,,5.35,107211.0,3333934.0,,3.22,,,,,14084.0,305050.0,,4.62,300223.0,6739718.0,,4.45,KY,Final
4047,1996-08-28,220676.0,2847593.0,,7.75,113179.0,1582889.0,,7.15,127117.0,2891054.0,,4.4,,,,,16972.0,240416.0,,7.06,477944.0,7561952.0,,6.32,LA,Final
4048,1996-08-28,155145.0,1325369.0,,11.71,206303.0,1852930.0,,11.13,84089.0,918616.0,,9.15,,,,,7272.0,44365.0,,16.39,452809.0,4141280.0,,10.93,MA,Final
4049,1996-08-28,193530.0,1948520.0,,9.93,192619.0,2230940.0,,8.63,43017.0,897891.0,,4.79,,,,,6134.0,61739.0,,9.94,435300.0,5139090.0,,8.47,MD,Final
4050,1996-08-28,36367.0,288997.0,,12.58,26925.0,283782.0,,9.49,23841.0,429241.0,,5.55,,,,,1203.0,5138.0,,23.41,88336.0,1007158.0,,8.77,ME,Final
4051,1996-08-28,244263.0,2781681.0,,8.78,252011.0,3204038.0,,7.87,155971.0,3089475.0,,5.05,,,,,7661.0,66150.0,,11.58,659906.0,9141344.0,,7.22,MI,Final
4052,1996-08-28,113230.0,1479092.0,,7.66,61124.0,930417.0,,6.57,109940.0,2401637.0,,4.58,,,,,5081.0,68847.0,,7.38,289375.0,4879993.0,,5.93,MN,Final
4053,1996-08-28,245455.0,2868007.0,,8.56,162656.0,2203129.0,,7.38,74096.0,1334072.0,,5.55,,,,,6548.0,85387.0,,7.67,488755.0,6490595.0,,7.53,MO,Final
4054,1996-08-28,122146.0,1695270.0,,7.21,56633.0,812440.0,,6.97,61953.0,1405055.0,,4.41,,,,,5771.0,68451.0,,8.43,246503.0,3981216.0,,6.19,MS,Final
4055,1996-08-28,16638.0,262200.0,,6.35,14437.0,283364.0,,5.09,15919.0,506938.0,,3.14,,,,,1623.0,26631.0,,6.09,48617.0,1079133.0,,4.51,MT,Final
4056,1996-08-28,322947.0,3845069.0,,8.4,193135.0,2867303.0,,6.74,167513.0,3293037.0,,5.09,,,,,9245.0,126468.0,,7.31,692840.0,10131877.0,,6.84,NC,Final
4057,1996-08-28,16250.0,226418.0,,7.18,12510.0,198187.0,,6.31,7006.0,154057.0,,4.55,,,,,1924.0,44662.0,,4.31,37690.0,623324.0,,6.05,ND,Final
4058,1996-08-28,56799.0,753002.0,,7.54,36553.0,594223.0,,6.15,21458.0,564811.0,,3.8,,,,,8863.0,132546.0,,6.69,123673.0,2044582.0,,6.05,NE,Final
4059,1996-08-28,40131.0,292103.0,,13.74,34909.0,307471.0,,11.35,20103.0,203143.0,,9.9,,,,,1789.0,9509.0,,18.81,96932.0,812226.0,,11.93,NH,Final
4060,1996-08-28,286810.0,2264001.0,,12.67,295764.0,2801978.0,,10.56,103959.0,1215057.0,,8.56,,,,,7731.0,38302.0,,20.18,694264.0,6319338.0,,10.99,NJ,Final
4061,1996-08-28,38164.0,424397.0,,8.99,42589.0,549966.0,,7.74,22835.0,514571.0,,4.44,,,,,9376.0,162337.0,,5.78,112964.0,1651271.0,,6.84,NM,Final
4062,1996-08-28,65395.0,996567.0,,6.56,34431.0,539474.0,,6.38,50611.0,827008.0,,6.12,,,,,4714.0,85734.0,,5.5,155151.0,2448783.0,,6.34,NV,Final
4063,1996-08-28,540425.0,3656608.0,,14.78,640917.0,4799967.0,,13.35,132080.0,2270343.0,,5.82,,,,,100210.0,1022594.0,,9.8,1413632.0,11749512.0,,12.03,NY,Final
4064,1996-08-28,376649.0,4006255.0,,9.4,270291.0,3456719.0,,7.82,277516.0,6346384.0,,4.37,,,,,25790.0,419460.0,,6.15,950246.0,14228818.0,,6.68,OH,Final
4065,1996-08-28,156674.0,2036692.0,,7.69,83493.0,1185884.0,,7.04,46599.0,1040129.0,,4.48,,,,,9927.0,179275.0,,5.54,296693.0,4441980.0,,6.68,OK,Final
4066,1996-08-28,69356.0,1142629.0,,6.07,63463.0,1285322.0,,4.94,51846.0,1543516.0,,3.36,,,,,3573.0,54568.0,,6.55,188238.0,4026034.0,,4.68,OR,Final
4067,1996-08-28,379609.0,3492200.0,,10.87,271426.0,3165156.0,,8.58,249648.0,4206779.0,,5.93,,,,,14578.0,131808.0,,11.06,915261.0,10995943.0,,8.32,PA,Final
4068,1996-08-28,27396.0,209351.0,,13.09,23963.0,236486.0,,10.13,10078.0,117906.0,,8.55,,,,,1687.0,13973.0,,12.07,63124.0,577716.0,,10.93,RI,Final
4069,1996-08-28,172431.0,2291384.0,,7.53,92573.0,1469665.0,,6.3,105402.0,2635073.0,,4.0,,,,,4074.0,69441.0,,5.87,374480.0,6465563.0,,5.79,SC,Final
4070,1996-08-28,20148.0,269392.0,,7.48,13552.0,199192.0,,6.8,7610.0,166806.0,,4.56,,,,,1477.0,35090.0,,4.21,42787.0,670480.0,,6.38,SD,Final
4071,1996-08-28,189705.0,3234293.0,,5.87,35286.0,547050.0,,6.45,185910.0,4166014.0,,4.46,,,,,6324.0,74729.0,,8.46,417225.0,8022086.0,,5.2,TN,Final
4072,1996-08-28,997166.0,12014639.0,,8.3,460883.0,7072964.0,,6.52,345366.0,8539721.0,,4.04,,,,,79340.0,1228279.0,,6.46,1882755.0,28855603.0,,6.52,TX,Final
4073,1996-08-28,35676.0,515800.0,,6.92,30904.0,546054.0,,5.66,24326.0,644587.0,,3.77,,,,,3307.0,74782.0,,4.42,94213.0,1781223.0,,5.29,UT,Final
4074,1996-08-28,240032.0,2866294.0,,8.37,138294.0,2334306.0,,5.92,69986.0,1769841.0,,3.95,,,,,41962.0,831995.0,,5.04,490274.0,7802436.0,,6.28,VA,Final
4075,1996-08-28,15409.0,149180.0,,10.33,12761.0,141354.0,,9.03,9224.0,134022.0,,6.88,,,,,505.0,3758.0,,13.44,37899.0,428314.0,,8.85,VT,Final
4076,1996-08-28,89873.0,1816002.0,,4.95,80858.0,1759395.0,,4.6,68046.0,2450689.0,,2.78,,,,,10408.0,284287.0,,3.66,249185.0,6310373.0,,3.95,WA,Final
4077,1996-08-28,116931.0,1704260.0,,6.86,83397.0,1471642.0,,5.67,78746.0,2161427.0,,3.64,,,,,4298.0,59238.0,,7.26,283372.0,5396567.0,,5.25,WI,Final
4078,1996-08-28,47726.0,743292.0,,6.42,29775.0,528482.0,,5.63,35190.0,894210.0,,3.94,,,,,722.0,7245.0,,9.97,113413.0,2173229.0,,5.22,WV,Final
4079,1996-08-28,8589.0,130061.0,,6.6,10659.0,206452.0,,5.16,20434.0,584047.0,,3.5,,,,,1512.0,32901.0,,4.6,41194.0,953461.0,,4.32,WY,Final
4080,1996-09-28,14361.0,120615.0,,11.91,17215.0,177379.0,,9.71,4228.0,46286.0,,9.13,,,,,1706.0,11761.0,,14.51,37510.0,356041.0,,10.54,AK,Final
4081,1996-09-28,154546.0,2245152.0,,6.88,78581.0,1205056.0,,6.52,109811.0,2838020.0,,3.87,,,,,3717.0,50374.0,,7.38,346655.0,6338602.0,,5.47,AL,Final
4082,1996-09-28,102807.0,1244745.0,,8.26,52049.0,736093.0,,7.07,64862.0,1341913.0,,4.83,,,,,4127.0,58477.0,,7.06,223844.0,3381228.0,,6.62,AR,Final
4083,1996-09-28,206386.0,2224869.0,,9.28,143634.0,1719928.0,,8.35,60616.0,1115467.0,,5.43,,,,,10648.0,197720.0,,5.39,421284.0,5257984.0,,8.01,AZ,Final
4084,1996-09-28,777041.0,6838420.0,,11.36,860514.0,8202987.0,,10.49,426969.0,5186314.0,,8.23,,,,,33719.0,703277.0,,4.79,2098243.0,20930998.0,,10.02,CA,Final
4085,1996-09-28,71421.0,927952.0,,7.7,73854.0,1249056.0,,5.91,38647.0,894341.0,,4.32,,,,,6884.0,92015.0,,7.48,190806.0,3163364.0,,6.03,CO,Final
4086,1996-09-28,104135.0,824462.0,,12.63,100139.0,947511.0,,10.57,40075.0,461218.0,,8.69,,,,,4422.0,29587.0,,14.95,248771.0,2262778.0,,10.99,CT,Final
4087,1996-09-28,9833.0,111088.0,,8.85,61854.0,679366.0,,9.1,1120.0,19569.0,,5.72,,,,,2153.0,31740.0,,6.78,74960.0,841763.0,,8.91,DC,Final
4088,1996-09-28,29689.0,300251.0,,9.89,20494.0,277874.0,,7.38,14568.0,304541.0,,4.78,,,,,580.0,4430.0,,13.09,65331.0,887096.0,,7.36,DE,Final
4089,1996-09-28,706142.0,8864271.0,,7.97,375273.0,5754159.0,,6.52,76436.0,1478473.0,,5.17,,,,,33515.0,495478.0,,6.76,1191366.0,16592381.0,,7.18,FL,Final
4090,1996-09-28,259805.0,3227026.0,,8.05,181283.0,2565992.0,,7.06,124271.0,2877338.0,,4.32,,,,,9611.0,105996.0,,9.07,574970.0,8776352.0,,6.55,GA,Final
4091,1996-09-28,32004.0,225625.0,,14.18,30993.0,242665.0,,12.77,33687.0,347242.0,,9.7,,,,,595.0,4577.0,,13.0,97279.0,820109.0,,11.86,HI,Final
4092,1996-09-28,78990.0,919002.0,,8.6,40922.0,583188.0,,7.02,50252.0,1236420.0,,4.06,,,,,6066.0,93594.0,,6.48,176230.0,2832204.0,,6.22,IA,Final
4093,1996-09-28,21953.0,407867.0,,5.38,22304.0,542102.0,,4.11,21255.0,755266.0,,2.81,,,,,1629.0,35923.0,,4.53,67141.0,1741158.0,,3.86,ID,Final
4094,1996-09-28,382343.0,3387249.0,,11.29,295110.0,3403909.0,,8.67,211871.0,3682400.0,,5.75,,,,,55458.0,753296.0,,7.36,944781.0,11226853.0,,8.42,IL,Final
4095,1996-09-28,142500.0,2094710.0,,6.8,90978.0,1559157.0,,5.84,140308.0,3569640.0,,3.93,,,,,4116.0,45759.0,,8.99,377902.0,7269266.0,,5.2,IN,Final
4096,1996-09-28,72332.0,886101.0,,8.16,60708.0,909088.0,,6.68,38055.0,776475.0,,4.9,,,,,2946.0,32690.0,,9.01,174041.0,2604354.0,,6.68,KS,Final
4097,1996-09-28,86945.0,1528545.0,,5.69,45524.0,874236.0,,5.21,100212.0,3460777.0,,2.9,,,,,12503.0,251140.0,,4.98,245184.0,6114698.0,,4.01,KY,Final
4098,1996-09-28,211938.0,2621013.0,,8.09,114293.0,1579295.0,,7.24,134620.0,2892807.0,,4.65,,,,,19329.0,238852.0,,8.09,480180.0,7331967.0,,6.55,LA,Final
4099,1996-09-28,141478.0,1220170.0,,11.59,194649.0,1709575.0,,11.39,78846.0,853751.0,,9.24,,,,,7349.0,48104.0,,15.28,422322.0,3831600.0,,11.02,MA,Final
4100,1996-09-28,150689.0,1622417.0,,9.29,159204.0,1974929.0,,8.06,39727.0,853748.0,,4.65,,,,,5969.0,61073.0,,9.77,355589.0,4512167.0,,7.88,MD,Final
4101,1996-09-28,35317.0,281257.0,,12.56,27449.0,287520.0,,9.55,23802.0,434853.0,,5.47,,,,,1176.0,5008.0,,23.48,87744.0,1008638.0,,8.7,ME,Final
4102,1996-09-28,198942.0,2277018.0,,8.74,203746.0,2624584.0,,7.76,148320.0,2989882.0,,4.96,,,,,8046.0,74458.0,,10.81,559054.0,7965942.0,,7.02,MI,Final
4103,1996-09-28,105219.0,1419162.0,,7.41,54604.0,842166.0,,6.48,100477.0,2358186.0,,4.26,,,,,4703.0,66418.0,,7.08,265003.0,4685932.0,,5.66,MN,Final
4104,1996-09-28,159309.0,2007554.0,,7.94,116102.0,1816363.0,,6.39,58857.0,1244127.0,,4.73,,,,,5957.0,80476.0,,7.4,340225.0,5148520.0,,6.61,MO,Final
4105,1996-09-28,108482.0,1470582.0,,7.38,54486.0,764207.0,,7.13,61292.0,1368250.0,,4.48,,,,,5639.0,67104.0,,8.4,229899.0,3670143.0,,6.26,MS,Final
4106,1996-09-28,16257.0,258349.0,,6.29,13622.0,266255.0,,5.12,13979.0,463976.0,,3.01,,,,,1472.0,23174.0,,6.35,45330.0,1011754.0,,4.48,MT,Final
4107,1996-09-28,256777.0,3040302.0,,8.45,178510.0,2688306.0,,6.64,152368.0,2965498.0,,5.14,,,,,11838.0,179882.0,,6.58,599493.0,8873988.0,,6.76,NC,Final
4108,1996-09-28,15257.0,219460.0,,6.95,11064.0,174980.0,,6.32,6638.0,147818.0,,4.49,,,,,1634.0,37614.0,,4.34,34593.0,579872.0,,5.97,ND,Final
4109,1996-09-28,44735.0,604534.0,,7.4,30510.0,502460.0,,6.07,19297.0,505716.0,,3.82,,,,,11543.0,210679.0,,5.48,106085.0,1823389.0,,5.82,NE,Final
4110,1996-09-28,33295.0,251146.0,,13.26,31209.0,278524.0,,11.21,18275.0,211404.0,,8.64,,,,,2032.0,18242.0,,11.14,84812.0,759317.0,,11.17,NH,Final
4111,1996-09-28,260114.0,2047593.0,,12.7,276985.0,2644354.0,,10.47,96976.0,1182460.0,,8.2,,,,,7662.0,40582.0,,18.88,641737.0,5914989.0,,10.85,NJ,Final
4112,1996-09-28,31283.0,353730.0,,8.84,37049.0,480742.0,,7.71,21207.0,493517.0,,4.3,,,,,8426.0,152906.0,,5.51,97965.0,1480895.0,,6.62,NM,Final
4113,1996-09-28,46873.0,696716.0,,6.73,30049.0,460610.0,,6.52,46418.0,762697.0,,6.09,,,,,3719.0,70845.0,,5.25,127059.0,1990868.0,,6.38,NV,Final
4114,1996-09-28,513249.0,3518250.0,,14.59,632086.0,4749764.0,,13.31,127754.0,2197289.0,,5.81,,,,,105631.0,1062179.0,,9.94,1378720.0,11527482.0,,11.96,NY,Final
4115,1996-09-28,298676.0,3171115.0,,9.42,237779.0,3039860.0,,7.82,262225.0,5998200.0,,4.37,,,,,23665.0,381008.0,,6.21,822345.0,12590183.0,,6.53,OH,Final
4116,1996-09-28,105828.0,1489193.0,,7.11,65971.0,1028808.0,,6.41,46151.0,1167735.0,,3.95,,,,,15091.0,262389.0,,5.75,233041.0,3948125.0,,5.9,OK,Final
4117,1996-09-28,65528.0,1061777.0,,6.17,56735.0,1077820.0,,5.26,51694.0,1494730.0,,3.46,,,,,3432.0,57245.0,,6.0,177389.0,3691572.0,,4.81,OR,Final
4118,1996-09-28,341440.0,3237349.0,,10.55,269911.0,3126987.0,,8.63,228924.0,3889625.0,,5.89,,,,,11009.0,83295.0,,13.22,851284.0,10337256.0,,8.24,PA,Final
4119,1996-09-28,21800.0,210607.0,,10.35,27982.0,239518.0,,11.68,11655.0,119423.0,,9.76,,,,,1770.0,14525.0,,12.19,63207.0,584073.0,,10.82,RI,Final
4120,1996-09-28,143923.0,1932525.0,,7.45,86932.0,1345446.0,,6.46,102834.0,2571187.0,,4.0,,,,,4510.0,81148.0,,5.56,338199.0,5930306.0,,5.7,SC,Final
4121,1996-09-28,18909.0,260491.0,,7.26,12661.0,192820.0,,6.57,6989.0,158726.0,,4.4,,,,,1337.0,29833.0,,4.48,39896.0,641870.0,,6.22,SD,Final
4122,1996-09-28,171667.0,2908746.0,,5.9,33765.0,522556.0,,6.46,176965.0,4002932.0,,4.42,,,,,6339.0,78557.0,,8.07,388736.0,7512791.0,,5.17,TN,Final
4123,1996-09-28,837632.0,10182349.0,,8.23,439905.0,6734098.0,,6.53,339047.0,8452725.0,,4.01,,,,,81392.0,1245943.0,,6.53,1697976.0,26615115.0,,6.38,TX,Final
4124,1996-09-28,30318.0,433751.0,,6.99,27907.0,457521.0,,6.1,21569.0,558345.0,,3.86,,,,,2834.0,59892.0,,4.73,82628.0,1509509.0,,5.47,UT,Final
4125,1996-09-28,188237.0,2328924.0,,8.08,118830.0,2016077.0,,5.89,60747.0,1540060.0,,3.94,,,,,39382.0,781248.0,,5.04,407196.0,6666309.0,,6.11,VA,Final
4126,1996-09-28,14645.0,141724.0,,10.33,12476.0,140937.0,,8.85,8740.0,124316.0,,7.03,,,,,514.0,3832.0,,13.41,36375.0,410809.0,,8.85,VT,Final
4127,1996-09-28,90359.0,1827621.0,,4.94,80536.0,1729159.0,,4.66,67803.0,2430103.0,,2.79,,,,,10704.0,272296.0,,3.93,249402.0,6259179.0,,3.98,WA,Final
4128,1996-09-28,97382.0,1422097.0,,6.85,72626.0,1270951.0,,5.71,76404.0,2094371.0,,3.65,,,,,4096.0,60360.0,,6.79,250508.0,4847779.0,,5.17,WI,Final
4129,1996-09-28,37305.0,572823.0,,6.51,26899.0,480192.0,,5.6,32644.0,858299.0,,3.8,,,,,717.0,7446.0,,9.63,97565.0,1918760.0,,5.08,WV,Final
4130,1996-09-28,8368.0,129264.0,,6.47,10550.0,189420.0,,5.57,20849.0,605267.0,,3.44,,,,,1031.0,19117.0,,5.39,40798.0,943068.0,,4.33,WY,Final
4131,1996-10-28,16964.0,144433.0,,11.75,18508.0,185969.0,,9.95,4253.0,46574.0,,9.13,,,,,1842.0,14536.0,,12.67,41567.0,391512.0,,10.62,AK,Final
4132,1996-10-28,102796.0,1457981.0,,7.05,71214.0,1082789.0,,6.58,108860.0,2823089.0,,3.86,,,,,3900.0,54245.0,,7.19,286770.0,5418104.0,,5.29,AL,Final
4133,1996-10-28,68036.0,846431.0,,8.04,42247.0,615403.0,,6.86,60149.0,1316114.0,,4.57,,,,,3258.0,49400.0,,6.6,173690.0,2827348.0,,6.14,AR,Final
4134,1996-10-28,148877.0,1594353.0,,9.34,129035.0,1546828.0,,8.34,59703.0,1074960.0,,5.55,,,,,11093.0,200247.0,,5.54,348708.0,4416388.0,,7.9,AZ,Final
4135,1996-10-28,664146.0,5844339.0,,11.36,822171.0,7553153.0,,10.89,408831.0,5216613.0,,7.84,,,,,30647.0,498143.0,,6.15,1925795.0,19112248.0,,10.08,CA,Final
4136,1996-10-28,67087.0,863947.0,,7.77,68494.0,1126439.0,,6.08,36549.0,845066.0,,4.32,,,,,6684.0,83971.0,,7.96,178814.0,2919423.0,,6.12,CO,Final
4137,1996-10-28,91875.0,748586.0,,12.27,92893.0,895673.0,,10.37,41403.0,525642.0,,7.88,,,,,4666.0,36864.0,,12.66,230837.0,2206765.0,,10.46,CT,Final
4138,1996-10-28,7121.0,99534.0,,7.15,45466.0,616344.0,,7.38,1066.0,21609.0,,4.93,,,,,2001.0,30196.0,,6.63,55654.0,767683.0,,7.25,DC,Final
4139,1996-10-28,18806.0,204350.0,,9.2,15697.0,227972.0,,6.89,12270.0,270034.0,,4.54,,,,,583.0,4557.0,,12.79,47356.0,706913.0,,6.7,DE,Final
4140,1996-10-28,622725.0,7637599.0,,8.15,365322.0,5435570.0,,6.72,72756.0,1395609.0,,5.21,,,,,33889.0,500068.0,,6.78,1094692.0,14968846.0,,7.31,FL,Final
4141,1996-10-28,178934.0,2428347.0,,7.37,168259.0,2293092.0,,7.34,111858.0,2885951.0,,3.88,,,,,9576.0,106655.0,,8.98,468627.0,7714045.0,,6.07,GA,Final
4142,1996-10-28,33824.0,231517.0,,14.61,33376.0,252308.0,,13.23,36677.0,341221.0,,10.75,,,,,659.0,5022.0,,13.12,104536.0,830068.0,,12.59,HI,Final
4143,1996-10-28,65555.0,815671.0,,8.04,36264.0,593546.0,,6.11,44718.0,1303531.0,,3.43,,,,,6381.0,108860.0,,5.86,152918.0,2821608.0,,5.42,IA,Final
4144,1996-10-28,26798.0,508682.0,,5.27,18681.0,432329.0,,4.32,19582.0,779700.0,,2.51,,,,,1299.0,26451.0,,4.91,66360.0,1747162.0,,3.8,ID,Final
4145,1996-10-28,266798.0,2278225.0,,11.71,250246.0,2917995.0,,8.58,191776.0,3571019.0,,5.37,,,,,50687.0,665567.0,,7.62,759507.0,9432806.0,,8.05,IL,Final
4146,1996-10-28,130107.0,1701257.0,,7.65,86605.0,1423831.0,,6.08,146153.0,3742335.0,,3.91,,,,,4206.0,49176.0,,8.55,367071.0,6916599.0,,5.31,IN,Final
4147,1996-10-28,57090.0,719181.0,,7.94,58091.0,856906.0,,6.78,35464.0,756398.0,,4.69,,,,,2757.0,29663.0,,9.29,153402.0,2362148.0,,6.49,KS,Final
